Case ID;Activity;Resource;Complete Timestamp;Variant;Variant index;concept:name;impact;lifecycle:transition;org:group;org:role;organization country;organization involved;product;resource country;Duration
1-604604928;Accepted-Wait;J;2011/11/08 12:54:05.000;Variant 3;3;Accepted;Medium;Wait;Org line C;E_4;us;G88 2nd;PROD348;INDIA;1452.0
1-604645912;Accepted-In Progress;Maryse;2011/11/08 13:37:04.000;Variant 65;65;Accepted;Medium;In Progress;Org line A2;D_1;fr;V21 2nd;PROD603;France;0.0
1-604645912;Queued-Awaiting Assignment;Maryse;2011/11/08 13:37:05.000;Variant 65;65;Queued;Medium;Awaiting Assignment;Org line A2;D_1;fr;V21 2nd;PROD603;France;1.0
1-604645912;Accepted-In Progress;Maryse;2011/11/08 13:38:40.000;Variant 65;65;Accepted;Medium;In Progress;Org line A2;D_1;fr;V44 3rd;PROD603;France;95.0
1-604645912;Queued-Awaiting Assignment;Maryse;2011/11/08 13:38:53.000;Variant 65;65;Queued;Medium;Awaiting Assignment;Org line A2;D_1;fr;V21 2nd;PROD603;France;13.0
1-604645912;Accepted-In Progress;Maryse;2011/11/08 13:39:34.000;Variant 65;65;Accepted;Medium;In Progress;Org line A2;D_1;fr;V21 2nd;PROD603;France;41.0
1-604645912;Accepted-In Progress;Maryse;2011/11/08 13:47:11.000;Variant 65;65;Accepted;Medium;In Progress;Org line A2;D_1;fr;V21 2nd;PROD603;France;457.0
1-604646378;Accepted-In Progress;Maryse;2011/11/08 14:23:20.000;Variant 1;1;Accepted;Medium;In Progress;Org line A2;D_1;fr;V21 2nd;PROD596;France;0.0
1-605029866;Accepted-Assigned;Kalpesh;2011/11/09 11:04:16.000;Variant 18;18;Accepted;Medium;Assigned;Org line A2;D_1;in;L50 3rd;PROD611;Sweden;0.0
1-605029866;Accepted-In Progress;Sridhar;2011/11/09 11:58:57.000;Variant 18;18;Accepted;Medium;In Progress;Org line A2;D_1;in;L50 3rd;PROD611;Sweden;3281.0
1-605034229;Accepted-In Progress;Henrik;2011/11/09 09:17:08.000;Variant 3;3;Accepted;High;In Progress;Org line C;E_8;in;G186 2nd;PROD476;Sweden;0.0
1-605034229;Accepted-Wait;Henrik;2011/11/09 09:17:58.000;Variant 3;3;Accepted;High;Wait;Org line C;E_8;in;G186 2nd;PROD476;Sweden;50.0
1-605279637;Accepted-In Progress;Timothy;2011/11/09 14:27:59.000;Variant 1;1;Accepted;High;In Progress;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;0.0
1-605728578;Accepted-In Progress;Gitt;2011/11/10 11:46:15.000;Variant 3;3;Accepted;Low;In Progress;Org line C;E_2;se;G57 2nd;PROD329;Sweden;0.0
1-605728578;Accepted-Wait;Gitt;2011/11/10 11:52:04.000;Variant 3;3;Accepted;Low;Wait;Org line C;E_2;se;G57 2nd;PROD329;Sweden;349.0
1-606441115;Accepted-In Progress;Björn;2011/11/11 15:55:57.000;Variant 3;3;Accepted;High;In Progress;Org line C;C_6;se;G268 3rd;PROD802;Sweden;0.0
1-606724483;Accepted-In Progress;Vinay;2011/11/14 01:21:36.000;Variant 30;30;Accepted;High;In Progress;Org line C;E_8;in;G119 2nd;PROD597;INDIA;0.0
1-606724483;Queued-Awaiting Assignment;Vinay;2011/11/14 01:25:05.000;Variant 30;30;Queued;High;Awaiting Assignment;Org line C;E_8;in;G119 2nd;PROD597;INDIA;209.0
1-606724483;Accepted-In Progress;Avishek;2011/12/19 15:56:47.000;Variant 30;30;Accepted;High;In Progress;Org line C;E_8;in;G119 2nd;PROD597;INDIA;3076302.0
1-606829317;Accepted-In Progress;Vinay;2011/11/14 09:39:18.000;Variant 5;5;Accepted;Medium;In Progress;Org line C;E_8;in;G119 2nd;PROD597;INDIA;0.0
1-606829317;Queued-Awaiting Assignment;Vinay;2011/11/14 09:40:23.000;Variant 5;5;Queued;Medium;Awaiting Assignment;Org line C;E_8;in;G119 2nd;PROD597;INDIA;65.0
1-606829317;Accepted-In Progress;Avishek;2011/12/19 15:57:28.000;Variant 5;5;Accepted;Medium;In Progress;Org line C;E_8;in;G119 2nd;PROD597;INDIA;3046625.0
1-606971198;Accepted-In Progress;Helena;2011/11/14 12:01:10.000;Variant 48;48;Accepted;High;In Progress;Org line C;E_1;se;L1 2nd;PROD153;Sweden;0.0
1-606971198;Accepted-In Progress;Helena;2011/11/14 12:03:18.000;Variant 48;48;Accepted;High;In Progress;Org line C;E_1;se;L1 2nd;PROD153;Sweden;128.0
1-607158761;Accepted-In Progress;Bruno;2011/11/14 14:38:06.000;Variant 21;21;Accepted;High;In Progress;Org line C;E_6;se;V29 2nd;PROD412;France;0.0
1-607158761;Accepted-In Progress;Bruno;2011/11/14 14:38:49.000;Variant 21;21;Accepted;High;In Progress;Org line C;E_6;se;V29 2nd;PROD412;France;43.0
1-607158761;Queued-Awaiting Assignment;Viktoria;2011/11/17 13:32:14.000;Variant 21;21;Queued;High;Awaiting Assignment;Org line G4;;se;S30 2nd;PROD412;Sweden;255205.0
1-607158761;Accepted-In Progress;Helene;2011/12/13 10:08:38.000;Variant 21;21;Accepted;High;In Progress;Org line G4;;se;S30 2nd;PROD412;Sweden;2234184.0
1-607520800;Accepted-In Progress;Mikael;2011/11/15 09:26:37.000;Variant 3;3;Accepted;Major;In Progress;Org line G4;;se;S33 2nd;PROD659;Sweden;0.0
1-607520800;Accepted-Wait;Mikael;2011/12/09 12:12:43.000;Variant 3;3;Accepted;Major;Wait;Org line G4;;se;S33 2nd;PROD659;Sweden;2083566.0
1-607840637;Accepted-In Progress;Rickard;2011/11/15 14:15:57.000;Variant 1;1;Accepted;Low;In Progress;Org line G4;;se;S33 2nd;PROD448;Sweden;0.0
1-607934151;Accepted-Wait;Alan;2011/11/15 15:37:49.000;Variant 15;15;Accepted;High;Wait;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;0.0
1-608010054;Accepted-In Progress;Vinay;2011/11/15 17:44:09.000;Variant 5;5;Accepted;High;In Progress;Org line C;E_8;in;G119 2nd;PROD597;INDIA;0.0
1-608010054;Queued-Awaiting Assignment;Vinay;2011/11/15 17:44:52.000;Variant 5;5;Queued;High;Awaiting Assignment;Org line C;E_8;in;G119 2nd;PROD597;INDIA;43.0
1-608010054;Accepted-In Progress;Arvind;2011/11/21 11:30:07.000;Variant 5;5;Accepted;High;In Progress;Org line C;E_8;in;G119 2nd;PROD597;INDIA;495915.0
1-608735919;Accepted-In Progress;Henrik;2011/11/16 10:20:29.000;Variant 7;7;Accepted;High;In Progress;Org line C;E_3;us;G67 2nd;PROD151;Sweden;0.0
1-608735919;Accepted-Wait;Henrik;2011/11/16 11:31:40.000;Variant 7;7;Accepted;High;Wait;Org line C;E_3;us;G67 2nd;PROD151;Sweden;4271.0
1-609011164;Accepted-In Progress;Vinay;2011/11/16 17:09:39.000;Variant 5;5;Accepted;Low;In Progress;Org line C;E_8;in;G119 2nd;PROD597;INDIA;0.0
1-609011164;Queued-Awaiting Assignment;Vinay;2011/11/16 17:39:55.000;Variant 5;5;Queued;Low;Awaiting Assignment;Org line C;E_8;in;G119 2nd;PROD597;INDIA;1816.0
1-609011164;Accepted-In Progress;Avishek;2011/12/19 15:57:47.000;Variant 5;5;Accepted;Low;In Progress;Org line C;E_8;in;G119 2nd;PROD597;INDIA;2845072.0
1-609700424;Accepted-In Progress;Hilde;2011/11/17 09:38:21.000;Variant 6;6;Accepted;Medium;In Progress;Org line C;C_2;be;G58 3rd;PROD330;Belgium;0.0
1-609700424;Accepted-Assigned;Hilde;2011/11/17 09:53:34.000;Variant 6;6;Accepted;Medium;Assigned;Org line C;C_2;be;G58 3rd;PROD330;Belgium;913.0
1-611506787;Accepted-In Progress;Börje;2011/11/18 08:28:00.000;Variant 3;3;Accepted;Low;In Progress;Org line C;C_1;se;G100 3rd;PROD153;Sweden;0.0
1-611506787;Accepted-Wait;Börje;2011/12/27 14:47:10.000;Variant 3;3;Accepted;Low;Wait;Org line C;C_1;se;G100 3rd;PROD153;Sweden;3392350.0
1-611582327;Accepted-In Progress;Maryse;2011/11/18 11:58:02.000;Variant 1;1;Accepted;Medium;In Progress;Org line A2;D_1;fr;V21 2nd;PROD596;France;0.0
1-611582394;Accepted-In Progress;Maryse;2011/11/18 11:59:39.000;Variant 1;1;Accepted;Low;In Progress;Org line A2;D_1;fr;V21 2nd;PROD596;France;0.0
1-611605221;Accepted-In Progress;Mikael;2011/11/18 11:16:41.000;Variant 3;3;Accepted;High;In Progress;Org line G4;;se;S33 2nd;PROD448;Sweden;0.0
1-611632212;Accepted-In Progress;Anders;2011/11/18 12:20:03.000;Variant 16;16;Accepted;Major;In Progress;Org line G1;E_6;se;G358 2nd;PROD152;Sweden;0.0
1-611632212;Accepted-In Progress;Anders;2011/12/21 14:26:03.000;Variant 16;16;Accepted;Major;In Progress;Org line G1;E_6;se;G358 2nd;PROD152;Sweden;2858760.0
1-611632212;Accepted-Wait;Anders;2011/12/21 14:26:22.000;Variant 16;16;Accepted;Major;Wait;Org line G1;E_6;se;G358 2nd;PROD152;Sweden;19.0
1-611637278;Accepted-In Progress;John;2011/11/18 14:14:42.000;Variant 1;1;Accepted;Medium;In Progress;Org line A2;A2_1;se;N15 2nd;PROD180;Sweden;0.0
1-611651603;Accepted-In Progress;Yann;2011/11/18 11:35:36.000;Variant 7;7;Accepted;High;In Progress;Org line C;E_7;in;G165 2nd;PROD671;France;0.0
1-611651603;Accepted-Wait;Yann;2011/11/18 11:38:20.000;Variant 7;7;Accepted;High;Wait;Org line C;E_7;in;G165 2nd;PROD671;France;164.0
1-611651603;Accepted-In Progress;Yann;2011/11/18 12:32:43.000;Variant 7;7;Accepted;High;In Progress;Org line C;E_7;in;G165 2nd;PROD671;France;3263.0
1-612515539;Accepted-In Progress;Praveen;2011/11/19 20:35:42.000;Variant 63;63;Accepted;High;In Progress;Org line C;E_10;se;G271 2nd;PROD802;Sweden;0.0
1-612515539;Queued-Awaiting Assignment;Praveen;2011/11/19 20:37:42.000;Variant 63;63;Queued;High;Awaiting Assignment;Org line C;E_10;se;G271 2nd;PROD802;Sweden;120.0
1-612515539;Accepted-In Progress;Kamal;2011/11/21 08:04:32.000;Variant 63;63;Accepted;High;In Progress;Org line C;E_10;se;G271 2nd;PROD802;Sweden;127610.0
1-612515539;Queued-Awaiting Assignment;Martin;2011/11/21 08:07:43.000;Variant 63;63;Queued;High;Awaiting Assignment;Org line C;C_6;se;G273 3rd;PROD802;Sweden;191.0
1-613033122;Accepted-In Progress;Roland;2011/11/21 09:34:45.000;Variant 7;7;Accepted;Medium;In Progress;Org line G4;;se;S33 2nd;PROD374;Sweden;0.0
1-613033122;Accepted-Wait;Roland;2011/11/28 16:12:09.000;Variant 7;7;Accepted;Medium;Wait;Org line G4;;se;S33 2nd;PROD374;Sweden;628644.0
1-613033122;Accepted-In Progress;Roland;2011/12/05 20:38:55.000;Variant 7;7;Accepted;Medium;In Progress;Org line G4;;se;S33 2nd;PROD374;Sweden;620806.0
1-613412559;Accepted-In Progress;Joshua;2011/11/21 16:27:27.000;Variant 1;1;Accepted;Medium;In Progress;Org line C;E_4;us;G88 2nd;PROD436;USA;0.0
1-613496066;Accepted-In Progress;Pranesh;2011/11/22 00:57:49.000;Variant 9;9;Accepted;Medium;In Progress;Org line C;E_8;in;G181 2nd;PROD474;INDIA;0.0
1-613496066;Queued-Awaiting Assignment;Pranesh;2011/11/22 01:06:42.000;Variant 9;9;Queued;Medium;Awaiting Assignment;Org line C;E_8;in;G181 2nd;PROD474;INDIA;533.0
1-613496066;Accepted-In Progress;Pavan;2011/11/29 15:29:02.000;Variant 9;9;Accepted;Medium;In Progress;Org line C;E_8;in;G186 2nd;PROD474;INDIA;656540.0
1-613496066;Accepted-Wait;Pavan;2011/11/29 15:33:42.000;Variant 9;9;Accepted;Medium;Wait;Org line C;E_8;in;G186 2nd;PROD474;INDIA;280.0
1-613740745;Accepted-In Progress;Sarath;2011/11/22 07:32:34.000;Variant 1;1;Accepted;Medium;In Progress;Org line C;E_4;us;G88 2nd;PROD219;INDIA;0.0
1-614378697;Accepted-In Progress;Curt;2011/11/23 00:48:06.000;Variant 5;5;Accepted;Medium;In Progress;Org line C;E_1;se;G99 2nd;PROD153;Sweden;0.0
1-614378697;Queued-Awaiting Assignment;Curt;2011/11/23 00:54:14.000;Variant 5;5;Queued;Medium;Awaiting Assignment;Org line C;E_1;se;G99 2nd;PROD153;Sweden;368.0
1-614378787;Accepted-In Progress;Curt;2011/11/23 00:54:50.000;Variant 5;5;Accepted;Medium;In Progress;Org line C;E_1;se;G99 2nd;PROD153;Sweden;0.0
1-614378787;Queued-Awaiting Assignment;Curt;2011/11/23 01:06:12.000;Variant 5;5;Queued;Medium;Awaiting Assignment;Org line C;E_1;se;G99 2nd;PROD153;Sweden;682.0
1-614451236;Accepted-In Progress;Bjarne;2011/11/23 07:06:12.000;Variant 1;1;Accepted;Medium;In Progress;Org line C;E_4;us;G88 2nd;PROD794;Sweden;0.0
1-615224713;Accepted-In Progress;Dawid;2011/11/23 15:01:03.000;Variant 1;1;Accepted;Medium;In Progress;Org line A2;A2_3;pl;N26 2nd;PROD791;POLAND;0.0
1-615905511;Accepted-In Progress;Joakim;2011/11/24 07:34:09.000;Variant 3;3;Accepted;High;In Progress;Org line C;C_6;se;G290 3rd;PROD154;Sweden;0.0
1-616014042;Accepted-In Progress;Sylvie;2011/11/24 11:07:34.000;Variant 1;1;Accepted;Low;In Progress;Org line C;C_1;us;G14 3rd;PROD398;France;0.0
1-616409083;Accepted-In Progress;Jonas;2011/11/24 17:30:30.000;Variant 12;12;Accepted;Medium;In Progress;Org line C;E_8;in;G186 2nd;PROD473;Sweden;0.0
1-616977258;Accepted-In Progress;Niklas;2011/11/25 12:33:57.000;Variant 6;6;Accepted;Low;In Progress;Org line A2;A2_2;se;G167 2nd;PROD681;Sweden;0.0
1-616993936;Accepted-In Progress;Ann-Charlotte;2011/11/25 11:23:38.000;Variant 11;11;Accepted;Medium;In Progress;Org line C;E_10;se;G138 2nd;PROD659;Sweden;0.0
1-616993936;Queued-Awaiting Assignment;Ann-Charlotte;2011/11/25 11:28:42.000;Variant 11;11;Queued;Medium;Awaiting Assignment;Org line C;E_10;se;G138 2nd;PROD659;Sweden;304.0
1-616993936;Accepted-In Progress;Jakob;2011/11/25 11:30:35.000;Variant 11;11;Accepted;Medium;In Progress;Org line C;E_5;se;G80;PROD659;Sweden;113.0
1-616993936;Queued-Awaiting Assignment;Ann-Charlotte;2011/11/25 11:32:07.000;Variant 11;11;Queued;Medium;Awaiting Assignment;Org line C;E_10;se;G138 2nd;PROD659;Sweden;92.0
1-616993936;Accepted-In Progress;Christer;2011/11/25 15:25:53.000;Variant 11;11;Accepted;Medium;In Progress;Org line C;C_6;se;G290 3rd;PROD659;Sweden;14026.0
1-617042441;Accepted-In Progress;Jan;2011/11/25 13:21:16.000;Variant 60;60;Accepted;Medium;In Progress;Org line C;C_6;se;G237 3rd;PROD208;Sweden;0.0
1-617042441;Queued-Awaiting Assignment;Jan;2011/12/01 10:22:28.000;Variant 60;60;Queued;Medium;Awaiting Assignment;Org line C;C_6;se;G237 3rd;PROD208;Sweden;507672.0
1-617042441;Accepted-In Progress;Sumit;2011/12/01 10:23:47.000;Variant 60;60;Accepted;Medium;In Progress;Org line C;E_10;se;G236 2nd;PROD208;Sweden;79.0
1-617042441;Queued-Awaiting Assignment;Jan;2011/12/01 15:28:14.000;Variant 60;60;Queued;Medium;Awaiting Assignment;Org line C;C_6;se;G237 3rd;PROD208;Sweden;18267.0
1-617042441;Accepted-In Progress;Sumit;2011/12/01 15:29:02.000;Variant 60;60;Accepted;Medium;In Progress;Org line C;E_10;se;G236 2nd;PROD208;Sweden;48.0
1-617042441;Accepted-Assigned;Jan;2011/12/01 15:29:41.000;Variant 60;60;Accepted;Medium;Assigned;Org line C;C_6;se;G237 3rd;PROD208;Sweden;39.0
1-617042441;Accepted-In Progress;Sumit;2011/12/01 15:29:46.000;Variant 60;60;Accepted;Medium;In Progress;Org line C;C_6;se;G237 3rd;PROD208;Sweden;5.0
1-617049384;Accepted-In Progress;Vesa;2011/11/25 15:08:25.000;Variant 1;1;Accepted;High;In Progress;Org line C;C_6;se;G268 3rd;PROD805;Sweden;0.0
1-617084616;Accepted-In Progress;Roland;2011/11/25 16:02:27.000;Variant 3;3;Accepted;Medium;In Progress;Org line G4;;se;S33 2nd;PROD374;Sweden;0.0
1-617084616;Accepted-Wait;Roland;2011/12/05 08:23:00.000;Variant 3;3;Accepted;Medium;Wait;Org line G4;;se;S33 2nd;PROD374;Sweden;836433.0
1-617389027;Accepted-In Progress;Yue;2011/11/28 10:16:12.000;Variant 3;3;Accepted;Major;In Progress;Org line A2;A2_5;se;G350 2nd;PROD92;China;0.0
1-617389027;Accepted-Wait;Yue;2011/11/30 02:11:40.000;Variant 3;3;Accepted;Major;Wait;Org line A2;A2_5;se;G350 2nd;PROD92;China;143728.0
1-617696569;Accepted-In Progress;Freddy;2011/11/29 04:12:33.000;Variant 70;70;Accepted;Medium;In Progress;Org line C;E_4;in;G93 2nd;PROD325;INDIA;0.0
1-617696569;Completed-Closed;Freddy;2011/12/19 04:43:18.000;Variant 70;70;Completed;Medium;Closed;Org line C;E_4;in;G93 2nd;PROD325;INDIA;1729845.0
1-618041243;Accepted-In Progress;Britt;2011/11/30 04:43:31.000;Variant 9;9;Accepted;High;In Progress;Org line A2;A2_1;se;T17 2nd;PROD350;Sweden;0.0
1-618041243;Queued-Awaiting Assignment;Britt;2011/11/30 08:37:56.000;Variant 9;9;Queued;High;Awaiting Assignment;Org line A2;A2_1;se;T17 2nd;PROD350;Sweden;14065.0
1-618041243;Accepted-In Progress;Britt;2011/12/12 12:48:59.000;Variant 9;9;Accepted;High;In Progress;Org line A2;A2_1;se;J2 2nd;PROD350;Sweden;1051863.0
1-618041243;Accepted-Wait;Britt;2011/12/12 14:52:54.000;Variant 9;9;Accepted;High;Wait;Org line A2;A2_1;se;J2 2nd;PROD350;Sweden;7435.0
1-618041343;Accepted-In Progress;Patrik;2011/11/30 05:20:53.000;Variant 11;11;Accepted;Medium;In Progress;Org line A2;A2_1;cn;N19 2nd;PROD38;Sweden;0.0
1-618041343;Queued-Awaiting Assignment;Patrik;2011/11/30 08:38:36.000;Variant 11;11;Queued;Medium;Awaiting Assignment;Org line A2;A2_1;cn;N19 2nd;PROD38;Sweden;11863.0
1-618041343;Accepted-In Progress;Fredrik;2011/11/30 08:54:41.000;Variant 11;11;Accepted;Medium;In Progress;Org line A2;A2_1;cn;N19 2nd;PROD38;Sweden;965.0
1-618041343;Queued-Awaiting Assignment;Jihong;2011/11/30 08:55:27.000;Variant 11;11;Queued;Medium;Awaiting Assignment;Org line B;A2_1;cn;D1;PROD38;China;46.0
1-618116069;Accepted-In Progress;Britt;2011/11/30 07:54:16.000;Variant 9;9;Accepted;Medium;In Progress;Org line A2;A2_1;se;T17 2nd;PROD350;Sweden;0.0
1-618116069;Queued-Awaiting Assignment;Britt;2011/11/30 08:14:54.000;Variant 9;9;Queued;Medium;Awaiting Assignment;Org line A2;A2_1;se;T17 2nd;PROD350;Sweden;1238.0
1-618116069;Accepted-In Progress;Britt;2011/12/12 14:51:59.000;Variant 9;9;Accepted;Medium;In Progress;Org line A2;A2_1;se;J2 2nd;PROD350;Sweden;1060625.0
1-618116069;Accepted-Wait;Britt;2011/12/12 14:52:05.000;Variant 9;9;Accepted;Medium;Wait;Org line A2;A2_1;se;J2 2nd;PROD350;Sweden;6.0
1-618143224;Accepted-In Progress;Yannick;2011/11/30 09:00:24.000;Variant 25;25;Accepted;Medium;In Progress;Org line C;E_6;fr;T8 2nd;PROD637;France;0.0
1-618143224;Queued-Awaiting Assignment;Yannick;2011/11/30 09:01:00.000;Variant 25;25;Queued;Medium;Awaiting Assignment;Org line C;E_6;fr;T8 2nd;PROD637;France;36.0
1-618143224;Accepted-Assigned;Yannick;2011/11/30 09:01:19.000;Variant 25;25;Accepted;Medium;Assigned;Org line C;E_6;fr;T8 2nd;PROD637;France;19.0
1-618143224;Accepted-In Progress;Dimitri;2011/12/14 09:39:58.000;Variant 25;25;Accepted;Medium;In Progress;Org line A2;A2_4;fr;W6 2nd;PROD637;France;1211919.0
1-618170625;Accepted-In Progress;Sridhar;2011/11/30 09:24:37.000;Variant 14;14;Accepted;Medium;In Progress;Org line A2;D_1;in;L50 3rd;PROD611;Sweden;0.0
1-618170625;Accepted-Assigned;Sridhar;2011/12/05 08:49:27.000;Variant 14;14;Accepted;Medium;Assigned;Org line A2;D_1;in;L50 3rd;PROD611;Sweden;429890.0
1-618171180;Accepted-In Progress;J;2011/11/30 10:02:03.000;Variant 3;3;Accepted;Medium;In Progress;Org line C;E_4;us;G88 2nd;PROD701;INDIA;0.0
1-618171180;Accepted-Wait;J;2011/11/30 10:13:35.000;Variant 3;3;Accepted;Medium;Wait;Org line C;E_4;us;G88 2nd;PROD701;INDIA;692.0
1-618283927;Accepted-In Progress;Stefan;2011/11/30 16:12:42.000;Variant 4;4;Accepted;Medium;In Progress;Org line A2;A2_3;se;U5 2nd;PROD372;Sweden;0.0
1-618589528;Accepted-In Progress;Ian;2011/12/01 15:52:56.000;Variant 13;13;Accepted;High;In Progress;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;0.0
1-618589528;Accepted-Assigned;Ian;2011/12/01 15:54:50.000;Variant 13;13;Accepted;High;Assigned;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;114.0
1-618589528;Accepted-In Progress;Ian;2011/12/06 16:05:32.000;Variant 13;13;Accepted;High;In Progress;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;432642.0
1-618620384;Accepted-In Progress;Rafal;2011/12/01 10:20:57.000;Variant 1;1;Accepted;High;In Progress;Org line A2;D_1;pl;V10 3rd;PROD69;POLAND;0.0
1-618883006;Accepted-In Progress;Patrik;2011/12/02 04:39:11.000;Variant 11;11;Accepted;Medium;In Progress;Org line A2;A2_1;cn;N19 2nd;PROD38;Sweden;0.0
1-618883006;Queued-Awaiting Assignment;Patrik;2011/12/02 04:39:48.000;Variant 11;11;Queued;Medium;Awaiting Assignment;Org line A2;A2_1;cn;N19 2nd;PROD38;Sweden;37.0
1-618883006;Accepted-In Progress;Fredrik;2011/12/02 07:49:59.000;Variant 11;11;Accepted;Medium;In Progress;Org line A2;A2_1;cn;N19 2nd;PROD38;Sweden;11411.0
1-618883006;Queued-Awaiting Assignment;Jihong;2011/12/02 07:50:11.000;Variant 11;11;Queued;Medium;Awaiting Assignment;Org line B;A2_1;cn;D1;PROD38;China;12.0
1-619067777;Accepted-In Progress;Britt;2011/12/02 10:46:41.000;Variant 26;26;Accepted;Low;In Progress;Org line A2;A2_1;cn;T17 2nd;PROD350;Sweden;0.0
1-619067777;Queued-Awaiting Assignment;Britt;2011/12/02 10:47:20.000;Variant 26;26;Queued;Low;Awaiting Assignment;Org line A2;A2_1;cn;T17 2nd;PROD350;Sweden;39.0
1-619067777;Accepted-In Progress;Britt;2011/12/12 14:52:12.000;Variant 26;26;Accepted;Low;In Progress;Org line A2;A2_1;cn;J2 2nd;PROD350;Sweden;878692.0
1-619067777;Accepted-Wait;Britt;2011/12/12 14:52:18.000;Variant 26;26;Accepted;Low;Wait;Org line A2;A2_1;cn;J2 2nd;PROD350;Sweden;6.0
1-619087129;Accepted-In Progress;Ewa;2011/12/02 12:09:21.000;Variant 1;1;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;POLAND;0.0
1-619175501;Accepted-Assigned;Harikumar;2011/12/02 13:35:34.000;Variant 18;18;Accepted;Medium;Assigned;Org line A2;D_1;in;L50 3rd;PROD611;Sweden;0.0
1-619175501;Accepted-In Progress;Harikumar;2011/12/06 10:22:13.000;Variant 18;18;Accepted;Medium;In Progress;Org line A2;D_1;in;L50 3rd;PROD611;Sweden;333999.0
1-619201265;Accepted-In Progress;Fredrik;2011/12/02 14:17:15.000;Variant 6;6;Accepted;High;In Progress;Org line G4;;se;S30 2nd;PROD412;Sweden;0.0
1-619232031;Accepted-In Progress;Peter;2011/12/02 15:29:22.000;Variant 3;3;Accepted;Major;In Progress;Org line C;C_6;se;G290 3rd;PROD659;Sweden;0.0
1-619232031;Accepted-Wait;Peter;2011/12/12 13:12:58.000;Variant 3;3;Accepted;Major;Wait;Org line C;C_6;se;G290 3rd;PROD659;Sweden;855816.0
1-619254483;Accepted-In Progress;Maria;2011/12/02 15:37:58.000;Variant 1;1;Accepted;High;In Progress;Org line A2;A2_4;se;G118 2nd;PROD591;Sweden;0.0
1-619575181;Accepted-In Progress;Antony;2011/12/05 09:33:37.000;Variant 12;12;Accepted;Major;In Progress;Org line C;E_4;us;G88 2nd;PROD793;INDIA;0.0
1-619575181;Completed-Closed;Antony;2011/12/26 02:29:02.000;Variant 12;12;Completed;Major;Closed;Org line C;E_4;us;G88 2nd;PROD793;INDIA;1788925.0
1-619684455;Accepted-In Progress;Stephane;2011/12/05 10:59:00.000;Variant 1;1;Accepted;Major;In Progress;Org line C;E_8;in;G181 2nd;PROD476;France;0.0
1-619719949;Accepted-In Progress;John;2011/12/05 12:35:14.000;Variant 41;41;Accepted;Low;In Progress;Org line C;C_6;se;G144 3rd;PROD667;Sweden;0.0
1-619719949;Queued-Awaiting Assignment;John;2011/12/05 13:02:06.000;Variant 41;41;Queued;Low;Awaiting Assignment;Org line C;C_6;se;G144 3rd;PROD667;Sweden;1612.0
1-619719949;Queued-Awaiting Assignment;Mica;2011/12/06 08:23:22.000;Variant 41;41;Queued;Low;Awaiting Assignment;Org line C;C_6;se;G141 3rd;PROD667;Sweden;69676.0
1-619719949;Accepted-In Progress;Mica;2011/12/08 07:48:30.000;Variant 41;41;Accepted;Low;In Progress;Org line C;C_6;se;G141 3rd;PROD667;Sweden;170708.0
1-619719949;Queued-Awaiting Assignment;John;2011/12/09 12:59:13.000;Variant 41;41;Queued;Low;Awaiting Assignment;Org line C;C_6;se;G144 3rd;PROD667;Sweden;105043.0
1-619719949;Accepted-In Progress;John;2011/12/09 13:00:14.000;Variant 41;41;Accepted;Low;In Progress;Org line C;C_6;se;G144 3rd;PROD667;Sweden;61.0
1-619767065;Accepted-In Progress;Dweep;2011/12/05 13:57:43.000;Variant 4;4;Accepted;Medium;In Progress;Org line C;C_1;us;G14 3rd;PROD398;Sweden;0.0
1-619857642;Accepted-In Progress;Tommy;2011/12/05 15:55:59.000;Variant 4;4;Accepted;Low;In Progress;Org line C;V3_2;se;G371;PROD262;Sweden;0.0
1-620015297;Accepted-In Progress;Rickard;2011/12/06 07:51:12.000;Variant 1;1;Accepted;Medium;In Progress;Org line G4;;se;S33 2nd;PROD374;Sweden;0.0
1-620074564;Accepted-In Progress;Pallav;2011/12/06 10:02:09.000;Variant 1;1;Accepted;Medium;In Progress;Org line A2;A2_2;in;G38 2nd;PROD215;Sweden;0.0
1-620430705;Accepted-In Progress;Per;2011/12/07 08:17:12.000;Variant 1;1;Accepted;Medium;In Progress;Org line A2;A2_4;se;G105 2nd;PROD337;Sweden;0.0
1-620432583;Accepted-In Progress;Britt;2011/12/07 05:38:29.000;Variant 26;26;Accepted;High;In Progress;Org line A2;A2_1;se;T17 2nd;PROD350;Sweden;0.0
1-620432583;Queued-Awaiting Assignment;Britt;2011/12/07 05:39:00.000;Variant 26;26;Queued;High;Awaiting Assignment;Org line A2;A2_1;se;T17 2nd;PROD350;Sweden;31.0
1-620432583;Accepted-In Progress;Britt;2011/12/12 14:51:36.000;Variant 26;26;Accepted;High;In Progress;Org line A2;A2_1;se;J2 2nd;PROD350;Sweden;465156.0
