Activity;Case ID;Duration;Event_Nr
Send for Credit Collection;S173387;41904000.0;1
Send for Credit Collection;S173393;42681600.0;1
Send for Credit Collection;S173396;41904000.0;1
Send for Credit Collection;S173398;41558400.0;1
Send for Credit Collection;S173402;42768000.0;1
Send for Credit Collection;S173404;42422400.0;1
Send for Credit Collection;S173406;41558400.0;1
Send for Credit Collection;S173408;41558400.0;1
Send for Credit Collection;S173411;42336000.0;1
Send for Credit Collection;S173413;41817600.0;1
Send for Credit Collection;S173414;41817600.0;1
Send for Credit Collection;S173433;42422400.0;1
Send for Credit Collection;S173439;41817600.0;1
Send for Credit Collection;S173440;31104000.0;1
Send for Credit Collection;S173445;41817600.0;1
Send for Credit Collection;S173459;42768000.0;1
Send for Credit Collection;S173460;36806400.0;1
Send for Credit Collection;S173462;41212800.0;1
Send for Credit Collection;S173473;38534400.0;1
Send for Credit Collection;S173474;37238400.0;1
Send for Credit Collection;S173476;42422400.0;1
Send for Credit Collection;S173481;41558400.0;1
Send for Credit Collection;S173484;33955200.0;1
Send for Credit Collection;S173497;38534400.0;1
Send for Credit Collection;S173500;42422400.0;1
Send for Credit Collection;S173506;36374400.0;1
Send for Credit Collection;S173513;42076800.0;1
Send for Credit Collection;S173515;43286400.0;1
Send for Credit Collection;S173518;41731200.0;1
Send for Credit Collection;S173521;42768000.0;1
Send for Credit Collection;S173531;33523200.0;1
Send for Credit Collection;S173533;41904000.0;1
Send for Credit Collection;S173537;41817600.0;1
Send for Credit Collection;S173542;30844800.0;1
Send for Credit Collection;S173543;42163200.0;1
Send for Credit Collection;S173544;40608000.0;1
Send for Credit Collection;S173551;40089600.0;1
Send for Credit Collection;S173559;43200000.0;1
Send for Credit Collection;S173566;43286400.0;1
Send for Credit Collection;S173574;43200000.0;1
Send for Credit Collection;S173583;43200000.0;1
Send for Credit Collection;S173584;42249600.0;1
Send for Credit Collection;S173587;40694400.0;1
Send for Credit Collection;S173590;42163200.0;1
Send for Credit Collection;S173591;41558400.0;1
Send for Credit Collection;S173594;41126400.0;1
Send for Credit Collection;S173595;40953600.0;1
Send for Credit Collection;S173596;40521600.0;1
Send for Credit Collection;S173598;42422400.0;1
Send for Credit Collection;S173599;41299200.0;1
Send for Credit Collection;S173600;41990400.0;1
Send for Credit Collection;S173603;40176000.0;1
Send for Credit Collection;S173606;40262400.0;1
Send for Credit Collection;S173612;39830400.0;1
Send for Credit Collection;S173618;43200000.0;1
Send for Credit Collection;S173626;30844800.0;1
Send for Credit Collection;S173627;41299200.0;1
Send for Credit Collection;S173629;41299200.0;1
Send for Credit Collection;S173630;41299200.0;1
Send for Credit Collection;S173644;38016000.0;1
Send for Credit Collection;S173646;38102400.0;1
Send for Credit Collection;S173654;40089600.0;1
Send for Credit Collection;S173657;39225600.0;1
Send for Credit Collection;S173658;43200000.0;1
Send for Credit Collection;S173659;40608000.0;1
Send for Credit Collection;S173677;41558400.0;1
Send for Credit Collection;S173680;40694400.0;1
Send for Credit Collection;S173689;41558400.0;1
Send for Credit Collection;S173694;42163200.0;1
Send for Credit Collection;S173695;41558400.0;1
Send for Credit Collection;S173704;40608000.0;1
Send for Credit Collection;S173707;42163200.0;1
Send for Credit Collection;S173708;42163200.0;1
Send for Credit Collection;S173709;38448000.0;1
Send for Credit Collection;S173710;42422400.0;1
Send for Credit Collection;S173717;39744000.0;1
Send for Credit Collection;S173721;40608000.0;1
Send for Credit Collection;S173724;43286400.0;1
Send for Credit Collection;S173725;40608000.0;1
Send for Credit Collection;S173726;43372800.0;1
Send for Credit Collection;S173727;43372800.0;1
Send for Credit Collection;S173733;38188800.0;1
Send for Credit Collection;S173735;39312000.0;1
Send for Credit Collection;S173743;33436800.0;1
Send for Credit Collection;S173749;41904000.0;1
Send for Credit Collection;S173755;42422400.0;1
Send for Credit Collection;S173756;42163200.0;1
Send for Credit Collection;S173763;42768000.0;1
Send for Credit Collection;S173764;42681600.0;1
Send for Credit Collection;S173768;41299200.0;1
Send for Credit Collection;S173770;38102400.0;1
Send for Credit Collection;S173771;42163200.0;1
Send for Credit Collection;S173773;39744000.0;1
Send for Credit Collection;S173775;38016000.0;1
Send for Credit Collection;S173778;40694400.0;1
Send for Credit Collection;S173793;32054400.0;1
Send for Credit Collection;S173797;38361600.0;1
Send for Credit Collection;S173804;41558400.0;1
Send for Credit Collection;S173816;42422400.0;1
Send for Credit Collection;S173822;42422400.0;1
Send for Credit Collection;S173823;42422400.0;1
Send for Credit Collection;S173824;41904000.0;1
Send for Credit Collection;S173826;41904000.0;1
Send for Credit Collection;S173827;41817600.0;1
Send for Credit Collection;S173833;41817600.0;1
Send for Credit Collection;S173834;42422400.0;1
Send for Credit Collection;S173847;41212800.0;1
Send for Credit Collection;S173849;42595200.0;1
Send for Credit Collection;S173851;32054400.0;1
Send for Credit Collection;S173852;40694400.0;1
Send for Credit Collection;S173870;37756800.0;1
Send for Credit Collection;S173871;37756800.0;1
Send for Credit Collection;S173902;42076800.0;1
Send for Credit Collection;S173903;42422400.0;1
Send for Credit Collection;S173907;42595200.0;1
Send for Credit Collection;S173928;40348800.0;1
Send for Credit Collection;S173935;38016000.0;1
Send for Credit Collection;S173942;40608000.0;1
Send for Credit Collection;S173943;35251200.0;1
Send for Credit Collection;S173952;42681600.0;1
Send for Credit Collection;S173953;42163200.0;1
Send for Credit Collection;S173955;42163200.0;1
Send for Credit Collection;S173958;42768000.0;1
Send for Credit Collection;S173964;41904000.0;1
Send for Credit Collection;S173967;41558400.0;1
Send for Credit Collection;S173983;40694400.0;1
Send for Credit Collection;S173991;40608000.0;1
Send for Credit Collection;S173999;39744000.0;1
Send for Credit Collection;S174006;42422400.0;1
Send for Credit Collection;S174016;39830400.0;1
Send for Credit Collection;S174018;40608000.0;1
Send for Credit Collection;S174020;39052800.0;1
Send for Credit Collection;S174023;38880000.0;1
Send for Credit Collection;S174025;32832000.0;1
Send for Credit Collection;S174026;33091200.0;1
Send for Credit Collection;S174032;31622400.0;1
Send for Credit Collection;S174034;29894400.0;1
Send for Credit Collection;S174036;29462400.0;1
Send for Credit Collection;S174051;41299200.0;1
Send for Credit Collection;S174054;42681600.0;1
Send for Credit Collection;S174057;41817600.0;1
Send for Credit Collection;S174067;41212800.0;1
Send for Credit Collection;S174071;39744000.0;1
Send for Credit Collection;S174072;42422400.0;1
Send for Credit Collection;S174075;42508800.0;1
Send for Credit Collection;S174086;42163200.0;1
Send for Credit Collection;S174093;41558400.0;1
Send for Credit Collection;S174096;42163200.0;1
Send for Credit Collection;S174104;40953600.0;1
Send for Credit Collection;S174108;42422400.0;1
Send for Credit Collection;S174111;41558400.0;1
Send for Credit Collection;S174114;42768000.0;1
Send for Credit Collection;S174116;40780800.0;1
Send for Credit Collection;S174118;42163200.0;1
Send for Credit Collection;S174119;40953600.0;1
Send for Credit Collection;S174120;41904000.0;1
Send for Credit Collection;S174135;42422400.0;1
Send for Credit Collection;S174136;41212800.0;1
Send for Credit Collection;S174140;42163200.0;1
Send for Credit Collection;S174144;41731200.0;1
Send for Credit Collection;S174152;42163200.0;1
Send for Credit Collection;S174154;41040000.0;1
Send for Credit Collection;S174156;41817600.0;1
Send for Credit Collection;S174158;41817600.0;1
Send for Credit Collection;S174160;40348800.0;1
Send for Credit Collection;S174164;39830400.0;1
Send for Credit Collection;S174167;40608000.0;1
Send for Credit Collection;S174170;38880000.0;1
Send for Credit Collection;S174175;38534400.0;1
Send for Credit Collection;S174179;38448000.0;1
Send for Credit Collection;S174181;39830400.0;1
Send for Credit Collection;S174182;38880000.0;1
Send for Credit Collection;S174185;38880000.0;1
Send for Credit Collection;S174186;38448000.0;1
Send for Credit Collection;S174190;37670400.0;1
Send for Credit Collection;S174192;37756800.0;1
Send for Credit Collection;S174193;38880000.0;1
Send for Credit Collection;S174194;37497600.0;1
Send for Credit Collection;S174195;37584000.0;1
Send for Credit Collection;S174196;38102400.0;1
Send for Credit Collection;S174205;39916800.0;1
Send for Credit Collection;S174208;40089600.0;1
Send for Credit Collection;S174210;42681600.0;1
Send for Credit Collection;S174215;42163200.0;1
Send for Credit Collection;S174218;42595200.0;1
Send for Credit Collection;S174226;41731200.0;1
Send for Credit Collection;S174227;42076800.0;1
Send for Credit Collection;S174230;41299200.0;1
Send for Credit Collection;S174239;41904000.0;1
Send for Credit Collection;S174244;42681600.0;1
Send for Credit Collection;S174250;37584000.0;1
Send for Credit Collection;S174260;32832000.0;1
Send for Credit Collection;S174262;33523200.0;1
Send for Credit Collection;S174268;29808000.0;1
Send for Credit Collection;S174308;42422400.0;1
Send for Credit Collection;S174312;41558400.0;1
Send for Credit Collection;S174316;42508800.0;1
Send for Credit Collection;S174323;41558400.0;1
Send for Credit Collection;S174327;42768000.0;1
Send for Credit Collection;S174349;42422400.0;1
Send for Credit Collection;S174350;37584000.0;1
Send for Credit Collection;S174355;42681600.0;1
Send for Credit Collection;S174359;36720000.0;1
Send for Credit Collection;S174362;42768000.0;1
Send for Credit Collection;S174364;42595200.0;1
Send for Credit Collection;S174367;42422400.0;1
Send for Credit Collection;S174370;42768000.0;1
Send for Credit Collection;S174371;41385600.0;1
Send for Credit Collection;S174372;41558400.0;1
Send for Credit Collection;S174373;42076800.0;1
Send for Credit Collection;S174376;38880000.0;1
Send for Credit Collection;S174379;41299200.0;1
Send for Credit Collection;S174380;41817600.0;1
Send for Credit Collection;S174387;41904000.0;1
Send for Credit Collection;S174389;41558400.0;1
Send for Credit Collection;S174390;41817600.0;1
Send for Credit Collection;S174393;41904000.0;1
Send for Credit Collection;S174394;42422400.0;1
Send for Credit Collection;S174398;41817600.0;1
Send for Credit Collection;S174415;34732800.0;1
Send for Credit Collection;S174418;38793600.0;1
Send for Credit Collection;S174419;38016000.0;1
Send for Credit Collection;S174421;38102400.0;1
Send for Credit Collection;S174423;39744000.0;1
Send for Credit Collection;S174425;33868800.0;1
Send for Credit Collection;S174430;38016000.0;1
Send for Credit Collection;S174431;38966400.0;1
Send for Credit Collection;S174432;31017600.0;1
Send for Credit Collection;S174433;38448000.0;1
Send for Credit Collection;S174439;38880000.0;1
Send for Credit Collection;S174473;41904000.0;1
Send for Credit Collection;S174474;41299200.0;1
Send for Credit Collection;S174475;38966400.0;1
Send for Credit Collection;S174476;38966400.0;1
Send for Credit Collection;S174478;38966400.0;1
Send for Credit Collection;S174482;33436800.0;1
Send for Credit Collection;S174493;40694400.0;1
Send for Credit Collection;S174495;31017600.0;1
Send for Credit Collection;S174503;29203200.0;1
Send for Credit Collection;S174510;30326400.0;1
Send for Credit Collection;S174558;38448000.0;1
Send for Credit Collection;S174564;42422400.0;1
Send for Credit Collection;S174582;32054400.0;1
Send for Credit Collection;S174590;40694400.0;1
Send for Credit Collection;S174598;40435200.0;1
Send for Credit Collection;S174606;33091200.0;1
Send for Credit Collection;S174608;41558400.0;1
Send for Credit Collection;S174620;42768000.0;1
Send for Credit Collection;S174623;42681600.0;1
Send for Credit Collection;S174624;40694400.0;1
Send for Credit Collection;S174653;41558400.0;1
Send for Credit Collection;S174657;41299200.0;1
Send for Credit Collection;S174664;35510400.0;1
Send for Credit Collection;S174667;36892800.0;1
Send for Credit Collection;S174673;33955200.0;1
Send for Credit Collection;S174679;33436800.0;1
Payment;S174704;33091200.0;1
Send for Credit Collection;S174708;42422400.0;1
Send for Credit Collection;S174714;42076800.0;1
Send for Credit Collection;S174721;37584000.0;1
Send for Credit Collection;S174724;38534400.0;1
Send for Credit Collection;S174732;40694400.0;1
Send for Credit Collection;S174747;34732800.0;1
Send for Credit Collection;S174757;33523200.0;1
Send for Credit Collection;S174761;33955200.0;1
Send for Credit Collection;S174763;33696000.0;1
Send for Credit Collection;S174765;32659200.0;1
Send for Credit Collection;S174767;33350400.0;1
Send for Credit Collection;S174769;33955200.0;1
Send for Credit Collection;S174770;33091200.0;1
Send for Credit Collection;S174771;32832000.0;1
Send for Credit Collection;S174772;32227200.0;1
Send for Credit Collection;S174789;33523200.0;1
Send for Credit Collection;S174790;31968000.0;1
Send for Credit Collection;S174793;32227200.0;1
Send for Credit Collection;S174815;40694400.0;1
Send for Credit Collection;S174821;39830400.0;1
Send for Credit Collection;S174822;39830400.0;1
Send for Credit Collection;S174823;36720000.0;1
Send for Credit Collection;S174827;34732800.0;1
Send for Credit Collection;S174828;34732800.0;1
Send for Credit Collection;S174831;38448000.0;1
Send for Credit Collection;S174833;37929600.0;1
Send for Credit Collection;S174848;31017600.0;1
Send for Credit Collection;S174849;33868800.0;1
Send for Credit Collection;S174852;33955200.0;1
Send for Credit Collection;S174855;29116800.0;1
Send for Credit Collection;S174857;32745600.0;1
Send for Credit Collection;S174859;33523200.0;1
Send for Credit Collection;S174862;32054400.0;1
Send for Credit Collection;S174865;33436800.0;1
Send for Credit Collection;S174866;33955200.0;1
Send for Credit Collection;S174884;32140800.0;1
Send for Credit Collection;S174905;41731200.0;1
Send for Credit Collection;S174910;40694400.0;1
Send for Credit Collection;S174911;38966400.0;1
Send for Credit Collection;S174914;33436800.0;1
Send for Credit Collection;S174915;37670400.0;1
Send for Credit Collection;S174919;33004800.0;1
Send for Credit Collection;S174925;40348800.0;1
Send for Credit Collection;S174928;40608000.0;1
Send for Credit Collection;S174932;37584000.0;1
Send for Credit Collection;S174956;41904000.0;1
Send for Credit Collection;S174958;41817600.0;1
Send for Credit Collection;S174964;33523200.0;1
Send for Credit Collection;S174968;34387200.0;1
Send for Credit Collection;S174969;33696000.0;1
Send for Credit Collection;S174972;38448000.0;1
Payment;S174988;24364800.0;1
Send for Credit Collection;S174989;38534400.0;1
Send for Credit Collection;S174991;36720000.0;1
Send for Credit Collection;S174995;33609600.0;1
